Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed,Wind Direction,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Hour,Month,GHI
11.260752688172044,1.295967741935484,50.55811827956989,952.4327956989248,1.546774193548387,52.29032258064516,0.0,0.0,0.0,0.0,5.0,11.0,0.0
10.823655913978495,0.614516129032258,49.52196236559139,952.2741935483872,1.5817204301075267,59.064516129032256,0.0,0.0,0.0,0.0,6.0,11.0,0.0
10.418010752688172,-0.1129032258064516,48.24959677419354,952.1559139784946,1.6661290322580646,61.596774193548384,0.0,0.0,0.0,0.0,7.0,11.0,0.0
10.106451612903223,-0.7376344086021507,47.06604838709677,952.0672043010752,1.743010752688172,60.79032258064516,0.0,0.0,0.0,0.0,8.0,11.0,0.0
9.911827956989248,-1.0806451612903225,46.49645161290323,951.991935483871,1.7725806451612902,81.46236559139786,0.0,0.0,0.0,0.0,9.0,11.0,0.0
9.76451612903226,-1.2951612903225806,46.22602150537635,951.9408602150538,1.774731182795699,103.26881720430109,0.0,0.0,0.0,0.0,10.0,11.0,0.0
9.670967741935485,-1.4096774193548387,46.120403225806456,952.008064516129,1.7954301075268817,104.7741935483871,0.0,0.0,0.0,0.0,11.0,11.0,0.0
9.598387096774193,-1.4481182795698926,46.22,952.1908602150538,1.8094086021505376,106.58602150537637,0.0,0.0,0.0,0.0,12.0,11.0,0.0
9.573387096774194,-1.5172043010752692,46.06494623655914,952.5698924731184,1.824462365591398,110.35483870967742,0.0,0.0,0.0,0.0,13.0,11.0,0.0
11.077150537634408,-1.513978494623656,41.707956989247315,953.0994623655914,1.9137096774193547,92.40322580645162,27.311827956989248,255.4489247311828,18.061827956989248,251.2688172043011,14.0,11.0,27.048387096774192
14.429569892473118,-1.6263440860215057,33.269274193548384,953.5672043010752,2.5263440860215054,74.84408602150538,210.0349462365591,742.8333333333334,42.93817204301075,742.6505376344086,15.0,11.0,210.01344086021504
17.567473118279572,-1.793010752688172,26.935,953.8333333333334,2.960752688172043,80.59139784946237,403.8467741935484,894.3440860215054,54.784946236559136,894.3440860215054,16.0,11.0,403.8467741935484
19.789247311827957,-2.449731182795699,22.42311827956989,953.72311827957,2.621236559139785,88.25268817204301,560.8064516129032,964.0537634408602,61.553763440860216,964.0537634408602,17.0,11.0,560.8064516129032
